review_id,text,rating,label,restaurant_id,text_clean,text_tokenized
3420,讲真，路过随便进来的，没想到整体感觉很棒，口感很丰富，服务很周到，灯光很温馨，意外之喜！,4,1,50,讲真 路过随便进来的 没想到整体感觉很棒 口感很丰富 服务很周到 灯光很温馨 意外之喜,讲真 路过 随便 进来 没想到 整体 感觉 很棒 口感 丰富 服务 周到 灯光 温馨 意外 之喜
3421,个人觉得，周末和家人来聚餐，菜品非常新鲜，服务很周到，音乐很好听，大家都很满意！～,5,1,27,个人觉得 周末和家人来聚餐 菜品非常新鲜 服务很周到 音乐很好听 大家都很满意,个人 觉得 周末 家人 聚餐 菜品 非常 新鲜 服务 周到 音乐 好听 大家 满意
3422,客观评价，朋友说好吃才来的，没想到汤底很寡淡，服务员态度很差，空间很小很挤，太失望了！！,3,0,30,客观评价 朋友说好吃才来的 没想到汤底很寡淡 服务员态度很差 空间很小很挤 太失望了,客观 评价 朋友 好吃 没想到 汤底 寡淡 服务员 态度 很差 空间 很小 很挤 失望
3423,个人觉得，第一次来这家店，创意菜很有特色，服务很专业，装修很有特色，体验非常好！👍,4,1,33,个人觉得 第一次来这家店 创意菜很有特色 服务很专业 装修很有特色 体验非常好,个人 觉得 第一次 这家 创意 特色 服务 专业 装修 特色 体验 非常
3424,不得不说，路过随便进来的，没想到整体感觉很棒，菜品非常新鲜，服务员很热情，很有格调，意外之喜！,5,1,26,不得不说 路过随便进来的 没想到整体感觉很棒 菜品非常新鲜 服务员很热情 很有格调 意外之喜,不得不 路过 随便 进来 没想到 整体 感觉 很棒 菜品 非常 新鲜 服务员 热情 格调 意外 之喜
3425,讲真，公司团建选的这里，食材很新鲜，服务员很热情，氛围很好，同事们都说好！,5,1,39,讲真 公司团建选的这里 食材很新鲜 服务员很热情 氛围很好 同事们都说好,讲真 公司 团建 这里 食材 新鲜 服务员 热情 氛围 同事 说好
3426,<p>个人觉得，第一次来这家店，色香味俱全，有求必应，很安静适合聊天，体验非常好！下次还会再来的！</p>,5,1,40,个人觉得 第一次来这家店 色香味俱全 有求必应 很安静适合聊天 体验非常好 下次还会再来的,个人 觉得 第一次 这家 色香味 俱全 有求必应 安静 适合 聊天 体验 非常 下次 还会
3427,客观评价，周末和家人来聚餐，色香味俱全，服务很专业，装修很有特色，大家都很满意！～,5,1,15,客观评价 周末和家人来聚餐 色香味俱全 服务很专业 装修很有特色 大家都很满意,客观 评价 周末 家人 聚餐 色香味 俱全 服务 专业 装修 特色 大家 满意
3428,不得不说，等了半天终于吃上，结果厨师水平一般，服务员服务员态度很差，环境空间很小很挤，差评！下次还会再来的！,3,0,35,不得不说 等了半天终于吃上 结果厨师水平一般 服务员服务员态度很差 环境空间很小很挤 差评 下次还会再来的,不得不 半天 终于 结果 厨师 水平 一般 服务员 服务员 态度 很差 环境 空间 很小 很挤 差评 下次 还会
3429,个人觉得，环境看起来不错，实际味道太咸了，服务员态度很差，卫生做得很差，中看不中用！ 不过环境还可以。～,3,0,14,个人觉得 环境看起来不错 实际味道太咸了 服务员态度很差 卫生做得很差 中看不中用 不过环境还可以,个人 觉得 环境 看起来 不错 实际 味道 太咸 服务员 态度 很差 卫生 中看 不中用 不过 环境 可以
3430,慕名而来，果然没让我失望，厨师水平很高，上菜速度很快，卫生做得很好，五星好评！👍,5,1,7,慕名而来 果然没让我失望 厨师水平很高 上菜速度很快 卫生做得很好 五星好评,慕名而来 果然 失望 厨师 水平 上菜 速度 很快 卫生 五星 好评
3431,<p>公司团建选的这里，色香味俱全，服务很周到，空间很大，同事们都说好！</p>,5,1,22,公司团建选的这里 色香味俱全 服务很周到 空间很大 同事们都说好,公司 团建 这里 色香味 俱全 服务 周到 空间 很大 同事 说好
3432,客观评价，公司团建选的这里，汤底很浓郁，主动帮忙换骨碟，座位很舒服，同事们都说好！～,4,1,36,客观评价 公司团建选的这里 汤底很浓郁 主动帮忙换骨碟 座位很舒服 同事们都说好,客观 评价 公司 团建 这里 汤底 浓郁 主动 帮忙 换骨 座位 舒服 同事 说好
3433,不得不说，朋友说好吃才来的，没想到招牌菜也就那样，全程黑脸，装修很老旧，太失望了！,1,0,38,不得不说 朋友说好吃才来的 没想到招牌菜也就那样 全程黑脸 装修很老旧 太失望了,不得不 朋友 好吃 没想到 招牌菜 那样 全程 黑脸 装修 老旧 失望
3434,不得不说，周末和家人来聚餐，菜品非常新鲜，服务很专业，很安静适合聊天，大家都很满意！推荐给大家！,4,1,13,不得不说 周末和家人来聚餐 菜品非常新鲜 服务很专业 很安静适合聊天 大家都很满意 推荐给大家,不得不 周末 家人 聚餐 菜品 非常 新鲜 服务 专业 安静 适合 聊天 大家 满意 推荐 大家
3435,说实话，菜品非常新鲜，而且响应很及时，空间很大，性价比很高，会再来的。,5,1,26,说实话 菜品非常新鲜 而且响应很及时 空间很大 性价比很高 会再来的,说实话 菜品 非常 新鲜 而且 响应 及时 空间 很大 性价比
3436,讲真，这家店太让人失望了，卖相很差，上菜速度特别慢，音乐很吵，再也不来了！推荐给大家！,3,0,18,讲真 这家店太让人失望了 卖相很差 上菜速度特别慢 音乐很吵 再也不来了 推荐给大家,讲真 这家 失望 卖相 很差 上菜 速度 特别 音乐 再也 不来 推荐 大家
3437,<p>不得不说，这家店太让人失望了，菜品不新鲜，服务员态度很差，太吵了，再也不来了！👍</p>,1,0,8,不得不说 这家店太让人失望了 菜品不新鲜 服务员态度很差 太吵了 再也不来了,不得不 这家 失望 菜品 新鲜 服务员 态度 很差 太吵 再也 不来
3438,客观评价，周末和家人来聚餐，每道菜都很好吃，服务员态度特别好，座位很舒服，大家都很满意！推荐给大家！,5,1,36,客观评价 周末和家人来聚餐 每道菜都很好吃 服务员态度特别好 座位很舒服 大家都很满意 推荐给大家,客观 评价 周末 家人 聚餐 每道菜 好吃 服务员 态度 特别 座位 舒服 大家 满意 推荐 大家
3439,讲真，朋友推荐来的，味道很正宗，响应很及时，氛围很好，果然名不虚传！。,5,1,37,讲真 朋友推荐来的 味道很正宗 响应很及时 氛围很好 果然名不虚传,讲真 朋友 推荐 味道 正宗 响应 及时 氛围 果然 名不虚传
3440,个人觉得，环境看起来不错，实际招牌菜也就那样，没人管，装修很老旧，中看不中用！！,3,0,21,个人觉得 环境看起来不错 实际招牌菜也就那样 没人管 装修很老旧 中看不中用,个人 觉得 环境 看起来 不错 实际 招牌菜 那样 没人管 装修 老旧 中看 不中用
3441,说实话，团购来的，结果味道不正宗，没人管，卫生做得很差，区别对待太明显了！下次还会再来的！,2,0,45,说实话 团购来的 结果味道不正宗 没人管 卫生做得很差 区别对待太明显了 下次还会再来的,说实话 团购 结果 味道 正宗 没人管 卫生 区别对待 明显 下次 还会
3442,个人觉得，路过随便进来的，没想到整体感觉很棒，食材很新鲜，笑容很亲切，环境很干净，意外之喜！下次还会再来的！,5,1,46,个人觉得 路过随便进来的 没想到整体感觉很棒 食材很新鲜 笑容很亲切 环境很干净 意外之喜 下次还会再来的,个人 觉得 路过 随便 进来 没想到 整体 感觉 很棒 食材 新鲜 笑容 亲切 环境 干净 意外 之喜 下次 还会
3443,今天和朋友来吃，色香味俱全，响应很及时，空间很大，下次还来！～,4,1,3,今天和朋友来吃 色香味俱全 响应很及时 空间很大 下次还来,今天 朋友 色香味 俱全 响应 及时 空间 很大 下次 还来
3444,个人觉得，汤底很浓郁，而且上菜速度很快，音乐很好听，性价比很高，会再来的。～,5,1,1,个人觉得 汤底很浓郁 而且上菜速度很快 音乐很好听 性价比很高 会再来的,个人 觉得 汤底 浓郁 而且 上菜 速度 很快 音乐 好听 性价比
3445,客观评价，慕名而来，果然没让我失望，汤底很浓郁，介绍菜品很详细，很有格调，五星好评！！,5,1,27,客观评价 慕名而来 果然没让我失望 汤底很浓郁 介绍菜品很详细 很有格调 五星好评,客观 评价 慕名而来 果然 失望 汤底 浓郁 介绍 菜品 详细 格调 五星 好评
3446,踩雷了，招牌菜也就那样，问什么都不知道，氛围很差，不推荐大家来。。,3,0,7,踩雷了 招牌菜也就那样 问什么都不知道 氛围很差 不推荐大家来,招牌菜 那样 知道 氛围 很差 推荐 大家
3447,个人觉得，周末和家人来聚餐，色香味俱全，主动帮忙换骨碟，氛围很好，大家都很满意！,4,1,16,个人觉得 周末和家人来聚餐 色香味俱全 主动帮忙换骨碟 氛围很好 大家都很满意,个人 觉得 周末 家人 聚餐 色香味 俱全 主动 帮忙 换骨 氛围 大家 满意
3448,讲真，等了一个小时才上菜，菜品很粗糙，服务员爱答不理，很没格调，太影响心情了！👍,1,0,22,讲真 等了一个小时才上菜 菜品很粗糙 服务员爱答不理 很没格调 太影响心情了,讲真 小时 上菜 菜品 粗糙 服务员 爱答不理 格调 影响 心情
3451,团购来的，结果口味一般般，上菜速度特别慢，氛围很差，区别对待太明显了！👍,1,0,21,团购来的 结果口味一般般 上菜速度特别慢 氛围很差 区别对待太明显了,团购 结果 口味 一般般 上菜 速度 特别 氛围 很差 区别对待 明显
3452,这家店真的太好吃了，食材很新鲜，服务员很热情，氛围很好，强烈推荐！👍,5,1,22,这家店真的太好吃了 食材很新鲜 服务员很热情 氛围很好 强烈推荐,这家 真的 好吃 食材 新鲜 服务员 热情 氛围 强烈推荐
3453,慕名而来，果然没让我失望，口感很丰富，主动帮忙换骨碟，装修很有特色，五星好评！～,5,1,34,慕名而来 果然没让我失望 口感很丰富 主动帮忙换骨碟 装修很有特色 五星好评,慕名而来 果然 失望 口感 丰富 主动 帮忙 换骨 装修 特色 五星 好评
3454,个人觉得，朋友推荐来的，色香味俱全，服务员很热情，氛围很好，果然名不虚传！推荐给大家！,4,1,36,个人觉得 朋友推荐来的 色香味俱全 服务员很热情 氛围很好 果然名不虚传 推荐给大家,个人 觉得 朋友 推荐 色香味 俱全 服务员 热情 氛围 果然 名不虚传 推荐 大家
3455,朋友推荐来的，食材很新鲜，有求必应，氛围很好，果然名不虚传！,5,1,23,朋友推荐来的 食材很新鲜 有求必应 氛围很好 果然名不虚传,朋友 推荐 食材 新鲜 有求必应 氛围 果然 名不虚传
3456,团购来的，结果菜品不新鲜，没人管，氛围很差，区别对待太明显了！推荐给大家！,3,0,18,团购来的 结果菜品不新鲜 没人管 氛围很差 区别对待太明显了 推荐给大家,团购 结果 菜品 新鲜 没人管 氛围 很差 区别对待 明显 推荐 大家
3457,不得不说，慕名而来，果然没让我失望，厨师水平很高，服务员很热情，灯光很温馨，五星好评！推荐给大家！,5,1,26,不得不说 慕名而来 果然没让我失望 厨师水平很高 服务员很热情 灯光很温馨 五星好评 推荐给大家,不得不 慕名而来 果然 失望 厨师 水平 服务员 热情 灯光 温馨 五星 好评 推荐 大家
3458,不得不说，周末和家人来聚餐，菜品非常新鲜，服务员态度特别好，音乐很好听，大家都很满意！,4,1,49,不得不说 周末和家人来聚餐 菜品非常新鲜 服务员态度特别好 音乐很好听 大家都很满意,不得不 周末 家人 聚餐 菜品 非常 新鲜 服务员 态度 特别 音乐 好听 大家 满意
